,value,metric,type
423,0.043055486820454424,ade,best_of
424,0.009675043524687208,ade,best_of
425,0.03477911415553656,ade,best_of
426,0.038418576979542256,ade,best_of
427,0.017350429706792077,ade,best_of
428,0.06334150787952722,ade,best_of
429,0.054351361211888265,ade,best_of
430,1.2492296932042908,ade,best_of
431,0.016195446819460908,ade,best_of
432,0.031742718685845425,ade,best_of
433,0.0320303906316373,ade,best_of
434,1.3719896417089554,ade,best_of
435,0.012918498159629541,ade,best_of
436,0.14755837527177137,ade,best_of
437,0.0878805763922383,ade,best_of
438,0.9559882282158213,ade,best_of
439,0.014419648009408806,ade,best_of
440,0.02315249372878465,ade,best_of
441,0.01929949228496421,ade,best_of
442,0.5482592478804899,ade,best_of
443,0.013317181490067559,ade,best_of
444,0.04940261281156407,ade,best_of
445,0.024871535266965793,ade,best_of
446,0.7523649540463736,ade,best_of
447,0.008489202955540471,ade,best_of
448,0.043235355099014085,ade,best_of
449,0.5180893865799007,ade,best_of
450,0.007210449594095138,ade,best_of
451,0.04713779214879387,ade,best_of
452,0.13680890867823584,ade,best_of
453,0.011619728940383094,ade,best_of
454,0.06315234360210754,ade,best_of
455,0.1936428791877897,ade,best_of
456,0.008729931478576649,ade,best_of
457,0.04460024422537865,ade,best_of
458,0.35153740776434345,ade,best_of
459,0.00802593869131681,ade,best_of
460,0.07040863414266764,ade,best_of
461,0.011289273148050722,ade,best_of
462,0.05518393931640808,ade,best_of
463,0.011703779014120466,ade,best_of
464,0.0608367316158103,ade,best_of
465,0.015562859681046511,ade,best_of
466,0.07736688685548626,ade,best_of
467,0.0087004827312423,ade,best_of
468,0.10911965921383837,ade,best_of
469,0.011899448829749198,ade,best_of
470,0.10944123886362493,ade,best_of
471,0.010104834547264465,ade,best_of
472,0.03223109387915841,ade,best_of
473,0.4042656324841991,ade,best_of
474,0.15829994411128517,ade,best_of
475,0.1782937725118279,ade,best_of
476,0.378320086254097,ade,best_of
477,0.13694489705955573,ade,best_of
478,0.2500687902986343,ade,best_of
479,0.018374189505528486,ade,best_of
480,0.01846701904108906,ade,best_of
481,0.018146849023377026,ade,best_of
482,0.04936458495536394,ade,best_of
483,0.5575058396286704,ade,best_of
484,0.3419569024594207,ade,best_of
485,0.014062832704597171,ade,best_of
486,0.2271035603224517,ade,best_of
487,0.23782411621923918,ade,best_of
488,0.058635990439423934,ade,best_of
489,0.01730807226822523,ade,best_of
490,0.43062350241984476,ade,best_of
491,0.17606417937475816,ade,best_of
492,0.05680426728855553,ade,best_of
493,0.24715312848903848,ade,best_of
494,0.012653591708963283,ade,best_of
495,0.04040867890224851,ade,best_of
496,0.016851036256643016,ade,best_of
497,0.04612705847706447,ade,best_of
498,0.019148981459481042,ade,best_of
499,0.048218032460226934,ade,best_of
500,0.03533654588605904,ade,best_of
501,0.09767877248156222,ade,best_of
502,0.5384694519177194,ade,best_of
503,0.06723343341749026,ade,best_of
504,0.044730660183791376,ade,best_of
505,0.017131489342505576,ade,best_of
506,0.061870033002690755,ade,best_of
507,0.016803672766548424,ade,best_of
508,0.1173474770326882,ade,best_of
509,0.016381004573302462,ade,best_of
510,0.08187251607024916,ade,best_of
511,0.298072232872171,ade,best_of
512,0.5548422553621382,ade,best_of
513,0.6311682135102713,ade,best_of
514,0.012681773750513112,ade,best_of
515,0.06156027970923784,ade,best_of
516,0.4831190945905959,ade,best_of
517,0.6866174291475069,ade,best_of
518,0.09965949865996669,ade,best_of
519,0.01275144260848563,ade,best_of
520,0.05804176197412297,ade,best_of
521,0.35735028171752353,ade,best_of
522,0.545760205408831,ade,best_of
523,0.2916443377462883,ade,best_of
524,0.009239015151315538,ade,best_of
525,0.062399138814354625,ade,best_of
526,0.17469491397719053,ade,best_of
527,0.022045230721215402,ade,best_of
528,0.06632512214563367,ade,best_of
529,0.22119747084959626,ade,best_of
530,0.018370495878612784,ade,best_of
531,0.08911177606711691,ade,best_of
532,0.16185391579539707,ade,best_of
533,0.4016050101208671,ade,best_of
534,0.4651366209564323,ade,best_of
535,0.013112386420383747,ade,best_of
536,0.06396636419400889,ade,best_of
537,0.18289934468653443,ade,best_of
538,0.13986641458409568,ade,best_of
539,0.6902971116328139,ade,best_of
540,0.014493201323495837,ade,best_of
541,0.09094923326367153,ade,best_of
542,0.17674151327392063,ade,best_of
543,0.12108693195065083,ade,best_of
544,0.30467500315495794,ade,best_of
545,0.018180413902210004,ade,best_of
546,0.09260470192749932,ade,best_of
547,0.22661591384892588,ade,best_of
548,0.186532657753862,ade,best_of
549,0.012757133841316772,ade,best_of
550,0.06727864911091395,ade,best_of
551,0.23530008922533874,ade,best_of
552,0.10322958027220508,ade,best_of
553,0.4830662672470403,ade,best_of
554,0.010446758626785914,ade,best_of
555,0.0703342428528889,ade,best_of
556,0.9869230083701593,ade,best_of
557,0.007821940670087768,ade,best_of
558,0.09531767653346014,ade,best_of
559,0.511554333347202,ade,best_of
560,0.043592024719075424,ade,best_of
561,0.015889292297344437,ade,best_of
562,0.12536255447100822,ade,best_of
563,0.37427882333242857,ade,best_of
564,0.032151472904479325,ade,best_of
565,0.012454872975328867,ade,best_of
566,0.14334391017385886,ade,best_of
567,0.3899877700567937,ade,best_of
568,0.03351534884952611,ade,best_of
569,0.011468891786696384,ade,best_of
570,0.027858291482878415,ade,best_of
571,0.4498060714736942,ade,best_of
572,0.021612509416865544,ade,best_of
573,0.006442710475976177,ade,best_of
574,0.03465807729493051,ade,best_of
575,0.433969960451343,ade,best_of
576,0.012158752846705844,ade,best_of
577,0.015449485257870916,ade,best_of
578,0.016587414875842157,ade,best_of
579,0.01393094569402311,ade,best_of
580,0.7389493945269253,ade,best_of
581,0.006919570692933581,ade,best_of
582,0.02627578636419925,ade,best_of
583,0.01140041097057974,ade,best_of
584,0.00987733873785442,ade,best_of
585,0.021008647486703096,ade,best_of
586,0.0182010299645101,ade,best_of
587,0.016589340500796176,ade,best_of
588,0.04012186606005228,ade,best_of
589,0.017349826266292376,ade,best_of
590,0.009030503944799779,ade,best_of
591,0.03956616451134567,ade,best_of
592,0.013304331503864382,ade,best_of
593,0.02156235828566549,ade,best_of
594,0.023821421016221797,ade,best_of
595,0.03129195143157017,ade,best_of
596,0.014397934190362923,ade,best_of
597,0.01801092690969849,ade,best_of
598,0.03244158277547541,ade,best_of
599,0.011659268001792475,ade,best_of
600,0.025453424875746256,ade,best_of
601,0.01833166478243491,ade,best_of
602,0.019221025273797144,ade,best_of
603,0.0224924852540485,ade,best_of
604,0.020664319774720198,ade,best_of
605,0.014462963129077225,ade,best_of
606,0.019840424601790484,ade,best_of
607,0.006303488218262745,ade,best_of
608,0.024881354400987998,ade,best_of
609,0.01824795716297246,ade,best_of
610,0.0303997921462888,ade,best_of
611,0.01070355574981599,ade,best_of
612,0.09690629189288034,ade,best_of
613,0.01580287735556553,ade,best_of
614,0.027739078875073857,ade,best_of
615,0.08634429314651577,ade,best_of
616,0.11400027758484527,ade,best_of
617,0.3533572234479485,ade,best_of
618,0.1543265780977657,ade,best_of
619,0.5002484818209904,ade,best_of
620,0.39703967453234584,ade,best_of
621,0.2923003405431835,ade,best_of
622,0.2520892416644566,ade,best_of
623,0.21871085321057984,ade,best_of
624,0.49273515405755813,ade,best_of
625,0.3375862118236679,ade,best_of
626,0.17089585475076877,ade,best_of
627,0.6328974739164411,ade,best_of
628,0.9669523234681311,ade,best_of
629,0.2808403063222591,ade,best_of
630,0.44239757311392847,ade,best_of
631,0.23324823204263576,ade,best_of
632,0.23674685721718322,ade,best_of
633,0.4162824128957862,ade,best_of
634,0.45534026098532127,ade,best_of
635,0.673897759030767,ade,best_of
636,0.2934509957598595,ade,best_of
637,0.6461036332055353,ade,best_of
638,0.247002087020152,ade,best_of
639,0.5087530748618138,ade,best_of
640,0.2790511165188614,ade,best_of
641,0.30044949198826276,ade,best_of
642,0.5980194065430914,ade,best_of
643,0.30420355825049766,ade,best_of
644,0.5151193365112489,ade,best_of
645,0.5213417602966449,ade,best_of
646,1.0155295309246297,ade,best_of
647,0.46138251253698154,ade,best_of
648,0.8912635388465978,ade,best_of
649,0.8629780024422948,ade,best_of
650,0.33925535787307687,ade,best_of
651,0.016438010928029708,ade,best_of
652,0.3124097787904142,ade,best_of
653,0.1908450283882059,ade,best_of
654,0.35770652260437297,ade,best_of
655,0.011489010141404745,ade,best_of
656,0.3104511365945525,ade,best_of
657,0.36101457842244683,ade,best_of
658,0.1579076156303438,ade,best_of
659,0.020419438637635044,ade,best_of
660,0.21846808708909896,ade,best_of
661,0.2605449761278525,ade,best_of
662,0.17043415764739792,ade,best_of
663,0.01593339728957654,ade,best_of
664,0.5689245783034498,ade,best_of
665,0.19976872500184198,ade,best_of
666,0.18303672280424801,ade,best_of
667,0.017978622562836753,ade,best_of
668,0.3599212665050164,ade,best_of
669,0.9977198700335812,ade,best_of
670,0.6500048548330136,ade,best_of
671,0.00929090866594277,ade,best_of
672,0.43812006933761877,ade,best_of
673,0.40240139963154736,ade,best_of
674,0.12052416840953761,ade,best_of
675,0.024348841376253746,ade,best_of
676,0.5660070808805701,ade,best_of
677,0.9780406740998631,ade,best_of
678,0.043962211597419865,ade,best_of
679,0.6187894067543586,ade,best_of
680,0.4061452823315734,ade,best_of
681,0.6789620514352203,ade,best_of
682,0.3422160559319211,ade,best_of
683,0.7576782860043215,ade,best_of
684,0.20734294324257285,ade,best_of
685,0.23046226908247266,ade,best_of
686,0.26113260360785334,ade,best_of
687,0.6891100154926469,ade,best_of
688,0.7651211073061338,ade,best_of
689,0.6671708924756611,ade,best_of
690,0.8490974870891961,ade,best_of
691,0.44852009690382283,ade,best_of
692,0.35405595280632846,ade,best_of
693,0.17540068394485486,ade,best_of
694,0.35707187117930844,ade,best_of
695,0.8011896369767576,ade,best_of
696,0.3400165407282205,ade,best_of
697,0.3180740031632692,ade,best_of
698,0.0992479300118514,ade,best_of
699,0.3811953999864764,ade,best_of
700,0.5011014865348552,ade,best_of
701,0.36023368195426464,ade,best_of
702,0.21382783503094535,ade,best_of
703,0.2600422204688772,ade,best_of
704,0.905951767413161,ade,best_of
705,1.4856985881633413,ade,best_of
706,0.8836497200205189,ade,best_of
707,0.6917587873331908,ade,best_of
708,0.40753311471805387,ade,best_of
709,0.9727927824071708,ade,best_of
710,0.49038658745771135,ade,best_of
711,0.8601774589616881,ade,best_of
712,1.1515693324472644,ade,best_of
713,0.9792876337332791,ade,best_of
714,0.9728423846901517,ade,best_of
715,0.39984562918767036,ade,best_of
716,0.5822444447007108,ade,best_of
717,0.324482068778714,ade,best_of
718,0.987723690655058,ade,best_of
719,0.6179074212230631,ade,best_of
720,0.42172990218792056,ade,best_of
721,0.4209605647113768,ade,best_of
722,0.6012787856654448,ade,best_of
723,0.8056104137918284,ade,best_of
724,0.3019776074346577,ade,best_of
725,0.6032507316393323,ade,best_of
726,0.759600776941018,ade,best_of
727,0.20376511791685625,ade,best_of
728,0.3738421613564185,ade,best_of
729,0.6346504283322364,ade,best_of
730,0.20016667219258444,ade,best_of
731,0.5552468456383489,ade,best_of
732,0.49074220108544386,ade,best_of
733,0.6125287408445818,ade,best_of
734,0.2430289288931363,ade,best_of
735,0.20757007688347687,ade,best_of
736,0.30966354953103353,ade,best_of
737,0.18657593616349624,ade,best_of
738,0.37189526447258964,ade,best_of
739,0.313786672812615,ade,best_of
740,0.4661656117433121,ade,best_of
741,0.3386658876962228,ade,best_of
742,0.6314376707903148,ade,best_of
743,0.2965017706768317,ade,best_of
744,0.2251833409923869,ade,best_of
745,0.25083475264902516,ade,best_of
746,0.3050958695739163,ade,best_of
747,0.5070259746910845,ade,best_of
748,0.26807630027886903,ade,best_of
749,0.13056999263229657,ade,best_of
750,0.005370733042018163,ade,best_of
751,0.5045450697149846,ade,best_of
752,0.1350826817059581,ade,best_of
753,0.45143215985599366,ade,best_of
754,0.2525797666622489,ade,best_of
755,0.7604410040538628,ade,best_of
756,0.5435458813634422,ade,best_of
757,0.2589504547437761,ade,best_of
758,0.24596444988759014,ade,best_of
759,0.47062755839159237,ade,best_of
760,0.2203899828830259,ade,best_of
761,0.26887187954264136,ade,best_of
762,0.18534590489191208,ade,best_of
763,0.23070168563303325,ade,best_of
764,0.16824579745709745,ade,best_of
765,0.04054619373194409,ade,best_of
766,0.07693095168160508,ade,best_of
767,0.22530556903697832,ade,best_of
768,0.2319209292630975,ade,best_of
769,0.04892716423243035,ade,best_of
770,0.029788922215968183,ade,best_of
771,0.44529073122586155,ade,best_of
772,0.0706292024731661,ade,best_of
773,0.03350835418511865,ade,best_of
774,0.05990773629141288,ade,best_of
775,0.10368340294280705,ade,best_of
776,0.04165181997029802,ade,best_of
